wpc_extenditem_sid,class,remark01,remark02,remark03,remark04,remark05,remark06,remark07,remark08,remark09,remark10,userid,updatetime,tag,
	202108191540373416,	JCODE,	QCC,	SMT,	,	0.0,	0,	QC check component,	BGN-QC,	,	,	,	16919,	2021/08/19 15:41:21,	1,
	200812021354357884,	JCODE,	CHU,	SP,	0.0000,	0.0000,	0.0000,	CHANNEL UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:35,	3,
	200812021354357893,	JCODE,	CK,	SP,	0.0000,	0.4000,	5,	CHANGE KIT,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:01,	226994259,
	200812021354367928,	JCODE,	CP,	SP,	0.0000,	0.2000,	5,	CHANGE PROGRAM,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:06,	226994297,
	200812021354387999,	JCODE,	CU,	SP,	0.0000,	0.0000,	0.0000,	COMPUTER UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:38,	3,
	200812021354398044,	JCODE,	DP,	SP,	0.0000,	1.6000,	0.0000,	DAILY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:39,	3,
	200812021354398065,	JCODE,	ECU,	SP,	0.0000,	0.0000,	0.0000,	ENCODER CALCULATE UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:39,	3,
	200812021354408081,	JCODE,	EU,	SP,	0.0000,	0.0000,	0.0000,	ELECTRICAL UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:40,	3,
	200812021354428192,	JCODE,	HPU,	SP,	0.0000,	0.0000,	0.0000,	HI-PRESSURE UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:42,	3,
	200812021354438200,	JCODE,	HU,	SP,	0.0000,	0.0000,	0.0000,	HEATER UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:43,	3,
	200812021354448259,	JCODE,	LAU,	SP,	0.0000,	0.0000,	0.0000,	LOAD ALIGNER,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354448262,	JCODE,	LBU,	SP,	0.0000,	0.0000,	0.0000,	LOAD BUFFER UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354458292,	JCODE,	LFS,	SP,	0.0000,	0.0000,	0.0000,	LOAD FIBER SENSOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354458294,	JCODE,	LGU,	SP,	0.0000,	0.0000,	0.0000,	LOAD GRIPPER UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354458311,	JCODE,	LLU,	SP,	0.0000,	0.0000,	0.0000,	LOAD LIFT UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354458320,	JCODE,	LMH,	SP,	0.0000,	0.0000,	0.0000,	LOAD MAGAZINE HANDLING,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354468325,	JCODE,	LP,	SP,	0.0000,	0.0000,	0.0000,	LOAD PRESSURE,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354468334,	JCODE,	LPS,	SP,	0.0000,	0.0000,	0.0000,	LOAD PROXIMAL SENSOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354468339,	JCODE,	LRS,	SP,	0.0000,	0.0000,	0.0000,	LOAD REED SENSOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354468357,	JCODE,	LSU,	SP,	0.0000,	0.0000,	0.0000,	LEVEL SENSE UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354478371,	JCODE,	LVS,	SP,	0.0000,	0.0000,	0.0000,	LOAD VACUUM SENSOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:47,	3,
	200812021354488433,	JCODE,	MP,	SP,	0.0000,	6.5000,	0.0000,	MONTHLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:48,	3,
	200812021354498452,	JCODE,	MT,	SP,	0.0000,	0.7500,	9,	MEASURE TEMPERTURE,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:59:46,	226994648,
	200812021354498474,	JCODE,	OC,	SP,	0.0000,	0.2000,	9,	OPERATION CHECK,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:59:51,	226994679,
	200812021354508509,	JCODE,	OPC,	SP,	0.0000,	0.0000,	0.0000,	OPERATOR CAUSE,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354518556,	JCODE,	PD,	SP,	0.0000,	0.0000,	0.0000,	Press damage,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354528602,	JCODE,	PRA,	SP,	0.0000,	0.0000,	0.0000,	Sensor Damage,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354528605,	JCODE,	PRD,	SP,	0.0000,	0.0000,	0.0000,	Reject Function Error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354538633,	JCODE,	PU,	SP,	0.0000,	0.0000,	0.0000,	PUMP UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354548675,	JCODE,	QP,	SP,	0.0000,	9.0000,	0.0000,	QUARTERLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354548688,	JCODE,	RA,	SP,	0.0000,	1.0000,	5,	REPLACE ACTIVATE SOLUTION,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:19,	226994360,
	200812021354548696,	JCODE,	RB,	SP,	0.0000,	7.0000,	5,	REPLACE BELT,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:24,	226994376,
	200812021354558710,	JCODE,	RC,	SP,	0.0000,	5.0000,	5,	REPLACE CLIPS,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:30,	226994392,
	200812021354558718,	JCODE,	RD,	SP,	0.0000,	3.5000,	5,	REPLACE DEFLUSH SOLUTION,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:35,	226994412,
	200812021354558722,	JCODE,	RE,	SP,	0.0000,	1.0000,	5,	REPLACE ELECTROCLEAN SOLUTION,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:40,	226994430,
	200812021354558737,	JCODE,	RN,	SP,	0.0000,	1.0000,	5,	Replace Neutralize,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:57:06,	226994147,
	200812021354558741,	JCODE,	RP,	SP,	0.0000,	1.0000,	5,	REPLACE PREDIP SOLUTION,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:53,	226994505,
	200812021354558749,	JCODE,	RS,	SP,	0.0000,	3.5000,	5,	REPLACE SN/PB SOLUTION,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:58:59,	226994506,
	200812021354568756,	JCODE,	RSS,	SP,	0.0000,	2.0000,	5,	REPLACE STRIPPER SOLUTION,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:59:12,	226994546,
	200812021354568765,	JCODE,	RU,	SP,	0.0000,	0.0000,	0.0000,	RECTIFER UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:56,	3,
	200812021354598877,	JCODE,	SU,	SP,	0.0000,	0.0000,	0.0000,	SHIELDING UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:59,	3,
	200812021355029002,	JCODE,	UAU,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD ALIGNER UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355029005,	JCODE,	UBU,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD BUFFER UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355029022,	JCODE,	UFS,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD FIBER SENSOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355029023,	JCODE,	UGU,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD GRIPPER UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355039033,	JCODE,	ULU,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD LIFT UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039040,	JCODE,	UMH,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD MAGAZINE HANDLING,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039045,	JCODE,	UP,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD PRESSURE,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039051,	JCODE,	UPS,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD PROXIMAL SENSOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039053,	JCODE,	URS,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD REED SENSOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355049073,	JCODE,	UVS,	SP,	0.0000,	0.0000,	0.0000,	UNLOAD VACUUM SENSOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:04,	3,
	200812021354317705,	JCODE,	ASB,	SP,	0.0000,	0.5000,	5,	ADD SOLDER BALLS,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:57:36,	226994216,
	200812021354327757,	JCODE,	BOU,	SP,	0.0000,	0.0000,	0.0000,	BLOW OFF UNIT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:32,	3,
	200812021355079180,	JCODE,	WP,	SP,	0.0000,	3.0000,	0.0000,	WEEKLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:55:07,	3,
	200910220846523340,	JCODE,	BM,	SP,	,	0.17,	0,	Bi Measure,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 15:58:04,	227006330,
	200910260954032852,	JCODE,	BIA,	SP,	,	0.0000,	0,	Bi ADJ,	END-REPAIR,	,	,	,	EES01,	2009/10/26 10:17:52,	4,
	200911261444148477,	JCODE,	PQP,	SP,	,	0.0000,	0,	Process Quality Problem,	END-REPAIR,	,	,	,	EES01,	2009/11/26 14:45:07,	1,
	200912210952530760,	JCODE,	BA,	SP,	,	0.5000,	5,	Bi ADJ,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:57:47,	226994231,
	201003081055018621,	JCODE,	FQC,	SP,	,	0.0000,	0,	First lot Quality Check.,	BGN-SETUP,	,	,	,	EES01,	2010/03/08 10:55:54,	1,
	201005190853181831,	JCODE,	MA,	SP,	,	0.0000,	0,	Material abnormal,	END-REPAIR,	,	,	,	EES01,	2010/05/19 08:58:05,	1,
	201005190859545604,	JCODE,	SSP,	SP,	,	2.0000,	5,	Single side plating (change),	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:59:27,	226994597,
	201103041630196265,	JCODE,	OLP,	SP,	,	0.0000,	0,	(油污)oil pollution,	END-REPAIR,	,	,	,	EES01,	2011/03/04 16:38:24,	39079142,
	201103041631517211,	JCODE,	SF,	SP,	,	0.0000,	0,	(錫渣)solder flake,	END-REPAIR,	,	,	,	EES01,	2011/03/04 16:32:34,	1,
	201103041632488011,	JCODE,	PC,	SP,	,	0.0000,	0,	(鍍層汙染)plating contamination,	END-REPAIR,	,	,	,	EES01,	2011/03/04 16:33:26,	1,
	201103041633418993,	JCODE,	PFM,	SP,	,	0.0000,	0,	(膠體異物)PKG foreign material,	END-REPAIR,	,	,	,	EES01,	2011/03/04 16:34:20,	1,
	202102171328008307,	JCODE,	MM,	SP,	,	0.0,	5,	Move Machine,	END-REPAIR,	,	,	,	25205,	2021/02/17 13:28:12,	1,
	201901300915387727,	JCODE,	TA,	SP,	,	0.0,	5,	Thinkness Abnormal,	END-REPAIR,	,	,	,	13898,	2019/01/30 09:19:27,	883039108,
	202002251741423064,	JCODE,	EH,	SP,	,	0.0,	0,	Error handling(異常處理),	BGN-SETUP,	,	,	,	13898,	2020/02/25 17:42:00,	1,
	202002251802159340,	JCODE,	RR,	SP,	,	0.0,	0,	Re-run,	BGN-SETUP,	,	,	,	13898,	2020/02/25 18:02:34,	1,
	202002251804211244,	JCODE,	SCT,	SP,	,	0.0,	9,	SHIFT CHANGE TIME(交接時間),	BGN-SETUP,	,	,	,	13898,	2020/02/25 18:04:39,	1,
	202008120950597568,	JCODE,	HT,	SP,	,	0.0,	5,	HEATER UNIT,	END-REPAIR,	,	,	,	25205,	2020/08/12 09:52:02,	1,
	202008120954021179,	JCODE,	AAP,	SP,	,	0.0,	5,	AIR PIPE,	END-REPAIR,	,	,	,	13898,	2020/08/20 09:47:44,	1078887157,
	202008120955522603,	JCODE,	CY,	SP,	,	0.0,	5,	CYLINDER UNIT,	END-REPAIR,	,	,	,	25205,	2020/08/12 09:56:19,	1,
	202008200947489540,	JCODE,	AP,	SP,	,	24.0,	5,	ANNUALLY PM,	BGN-PM,	,	,	,	13898,	2020/08/20 09:48:09,	1,
	202204281458143952,	JCODE,	CN,	SP,	,	0.5,	5,	Clean channel,	BGN-SETUP,	,	,	,	16919,	2022/04/28 14:59:52,	1,
	202101271051272978,	JCODE,	EE,	SP,	,	0.0,	5,	Borrow Machine,	END-REPAIR,	,	,	,	25205,	2021/01/27 10:51:46,	1,
	201912101231240384,	JCODE,	CT,	TP,	,	0.5,	9,	Chang tape,	BGN-SETUP,	,	,	,	25267,	2021/11/23 09:51:25,	1263726627,
	201912101518259808,	JCODE,	ABC,	TP,	,	0.0,	5,	Abnormal Case,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:18:53,	1,
	201912101518560618,	JCODE,	CMP,	TP,	,	0.0,	0,	Cutter mechanical problem,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:19:26,	1,
	201912101519291142,	JCODE,	CUP,	TP,	,	0.0,	0,	Cassette Unit Problem,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:19:54,	1,
	201912101519581514,	JCODE,	FCA,	TP,	,	0.0,	0,	Facility cause (AIR),	END-REPAIR,	,	,	,	16919,	2019/12/10 15:20:21,	1,
	201912101520482118,	JCODE,	OP,	TP,	,	0.0,	0,	OPERATOR CAUSE,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:21:12,	1,
	201912101521152394,	JCODE,	RMP,	TP,	,	0.0,	0,	ROBOT MACHANICS PROBLEM,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:21:37,	1,
	201912101521402790,	JCODE,	TAE,	TP,	,	0.0,	0,	CCD alignment error,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:22:00,	1,
	201912101522083431,	JCODE,	TCI,	TP,	,	0.0,	0,	Tape cut incompelete,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:22:31,	1,
	201912101522354715,	JCODE,	TDP,	TP,	,	0.0,	0,	Tape detect problem,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:22:56,	1,
	201912101522584951,	JCODE,	UUP,	TP,	,	0.0,	0,	UV unit problem,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:23:16,	1,
	201912101524286332,	JCODE,	TMC,	TP,	,	0.0,	0,	T-arm mechanics problem,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:24:54,	1,
	201912101525006896,	JCODE,	TMP,	TP,	,	0.0,	0,	Transfer mechanical problem,	END-REPAIR,	,	,	,	16919,	2019/12/10 15:25:22,	1,
	202008271443519037,	JCODE,	6S,	TP,	,	0.2,	5,	6s check & clean,	BGN-SETUP,	,	,	,	25267,	2020/08/27 14:44:19,	1,
	202111230950454707,	JCODE,	CKF,	TP,	,	0.2,	9,	Chang Blad,	BGN-SETUP,	,	,	,	25267,	2021/11/23 09:51:14,	1,
	202111230951295367,	JCODE,	CSC,	TP,	,	0.33,	9,	Change shift clean,	BGN-SETUP,	,	,	,	25267,	2021/11/23 09:51:49,	1,
	202111230951515737,	JCODE,	CDM,	TP,	,	1.0,	9,	換貼布後機台降溫,	BGN-SETUP,	,	,	,	25267,	2021/11/23 09:52:14,	1,
	202102251346043206,	JCODE,	PSD,	TPM,	,	0.0,	5,	Planned Shutdown(計畫性停機),	END-REPAIR,	,	,	,	25267,	2021/02/25 14:55:40,	1152249341,
	202102251346504071,	JCODE,	MO,	TPM,	,	0.0,	5,	MO case(操作不當),	END-REPAIR,	,	,	,	25267,	2021/09/09 11:21:03,	1235858593,
	202102251347194648,	JCODE,	EE,	TPM,	,	0.0,	5,	Equipment Engineer Requst(設備借機需求),	END-REPAIR,	,	,	,	25267,	2021/02/25 14:56:16,	1152249549,
	202004160854298661,	JCODE,	TFM,	TPM,	,	0.67,	5,	Teach fan out mode,	BGN-SETUP,	,	,	,	16919,	2020/04/16 08:56:25,	1,
	202202171641314301,	JCODE,	CSC,	TPM,	,	0.2,	9,	Change shift clean,	BGN-SETUP,	,	,	,	25267,	2022/02/17 16:42:01,	1,
	201711021933297764,	JCODE,	TP,	TPM,	,	1.0,	5,	Teach program,	BGN-SETUP,	,	,	,	24619,	2019/07/03 09:46:41,	931788267,
	201711231736437530,	JCODE,	MP,	TPM,	,	1.0,	5,	MONTHLY PM,	BGN-PM,	,	,	,	21327,	2017/11/23 17:37:05,	1,
	201712081603462862,	JCODE,	ABC,	TPM,	,	0.0,	5,	Abnormal Case,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:21:38,	1235858759,
	201712081605334876,	JCODE,	OT,	TPM,	,	1.0,	5,	OTHER,	END-REPAIR,	,	,	,	21327,	2017/12/08 16:06:10,	1,
	201712081606456018,	JCODE,	CUP,	TPM,	,	0.0,	5,	loadport,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:22:04,	1235858901,
	201712081607477050,	JCODE,	SC,	TPM,	,	2.0,	5,	System cause,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:22:23,	1235859021,
	201712081610439457,	JCODE,	SP,	TPM,	,	4.0,	5,	SEMI-ANNUAL PM,	BGN-PM,	,	,	,	21327,	2017/12/08 16:11:03,	1,
	201712081611280124,	JCODE,	AP,	TPM,	,	5.0,	5,	ANNUALLY PM,	BGN-PM,	,	,	,	21327,	2017/12/08 16:11:41,	1,
	201804191607303352,	JCODE,	URE,	TPM,	,	0.0,	5,	Up ID read error,	END-REPAIR,	,	,	,	13898,	2018/04/19 16:08:10,	1,
	201804191608254132,	JCODE,	DRE,	TPM,	,	0.0,	5,	Down ID read error,	END-REPAIR,	,	,	,	13898,	2018/04/19 16:08:46,	1,
	201804191609004906,	JCODE,	RNE,	TPM,	,	0.0,	5,	REF NG error,	END-REPAIR,	,	,	,	13898,	2018/04/19 16:09:19,	1,
	201804191609395411,	JCODE,	RPE,	TPM,	,	0.0,	5,	R-point NG error,	END-REPAIR,	,	,	,	13898,	2018/04/19 16:10:02,	1,
	201804191610135905,	JCODE,	ANE,	TPM,	,	0.0,	5,	Alignment NG error,	END-REPAIR,	,	,	,	13898,	2018/04/19 16:10:31,	1,
	201804191610446335,	JCODE,	PNE,	TPM,	,	0.0,	5,	Pattern NG error,	END-REPAIR,	,	,	,	13898,	2018/04/19 16:11:04,	1,
	201901101146325933,	JCODE,	WSE,	TPM,	,	0.0,	5,	wafer scan error,	END-REPAIR,	,	,	,	13898,	2019/01/10 11:47:07,	1,
	202008271442227831,	JCODE,	6S,	TPM,	,	0.2,	5,	6s check & clean,	BGN-SETUP,	,	,	,	25267,	2020/08/27 14:43:13,	1,
	202109091125121175,	JCODE,	RMP,	TPM,	,	0.0,	5,	Robot 機構 (Darwing arm /fork /robot),	END-REPAIR,	,	,	,	25267,	2021/09/09 11:25:35,	1,
	202109091125381465,	JCODE,	TAE,	TPM,	,	0.0,	5,	Search notch or OF,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:25:56,	1,
	202109091126011848,	JCODE,	LUE,	TPM,	,	0.0,	5,	Laser unit error,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:26:54,	1,
	202109091126572646,	JCODE,	FCA,	TPM,	,	0.0,	5,	廠務,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:27:15,	1,
	202109091127192887,	JCODE,	EPE,	TPM,	,	0.0,	5,	抽風機構,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:27:39,	1,
	202109091127433206,	JCODE,	VCP,	TPM,	,	0.0,	5,	真空機構,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:28:00,	1,
	202109091128133574,	JCODE,	TRE,	TPM,	,	0.0,	5,	2D code read error,	END-REPAIR,	,	,	,	25267,	2021/09/09 11:28:36,	1,
	201501121414035798,	JCODE,	MP,	UDFL,	,	1.0,	5,	MONTHLY PM,	BGN-PM,	,	,	,	18989,	2015/01/12 14:15:22,	1,
	201501121415256867,	JCODE,	QP,	UDFL,	,	1.5,	5,	QUARTERLY PM,	BGN-PM,	,	,	,	18989,	2015/01/12 14:15:59,	1,
	201501121416027389,	JCODE,	SP,	UDFL,	,	6.0,	5,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	18989,	2015/01/12 14:16:38,	1,
	201501121416417864,	JCODE,	WP,	UDFL,	,	0.5,	5,	WEEKLY PM,	BGN-PM,	,	,	,	18989,	2015/01/12 14:17:13,	1,
	201501190943215193,	JCODE,	CB,	UDFL,	,	0.5,	5,	change BIN code,	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:43:46,	1,
	201501190944005866,	JCODE,	CCK,	UDFL,	,	0.000,	9,	Change Device for MFG,	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:44:24,	1,
	201501190944266189,	JCODE,	CD,	UDFL,	,	1.0,	5,	Small Change Kit,	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:45:02,	1,
	201501190945056509,	JCODE,	CE,	UDFL,	,	3.0,	5,	Setup/Change epoxy/Change dispense pen(改機/換膠/,	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:45:47,	1,
	201501190945516978,	JCODE,	CEN,	UDFL,	,	3.0,	5,	Setup & Change epoxy(改機 & 換膠),	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:46:21,	1,
	201501190946487903,	JCODE,	CES,	UDFL,	,	0.5,	5,	Check machine status,	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:47:35,	420817289,
	201501190948058923,	JCODE,	CET,	UDFL,	,	3.0,	5,	Setup & Change dispense pen(改機 & 更換膠針/頭),	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:48:25,	1,
	201501190954384029,	JCODE,	CEU,	UDFL,	,	3.0,	5,	Setup(改機),	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:54:54,	1,
	201501190955114523,	JCODE,	CEW,	UDFL,	,	0.17,	5,	Manual unload wafer,	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:55:30,	1,
	201501190957536990,	JCODE,	CF,	UDFL,	,	4.0,	5,	Setup&change epoxy&change dispense pen&change inde,	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:58:27,	1,
	201501190958427465,	JCODE,	CFN,	UDFL,	,	4.0,	5,	Setup&change epoxy&change index,	BGN-SETUP,	,	,	,	18989,	2015/01/19 09:59:04,	1,
	201501190959488187,	JCODE,	CFS,	UDFL,	,	0.5,	5,	Confirm Substrate,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:00:12,	1,
	201501191000168508,	JCODE,	CFT,	UDFL,	,	4.0,	5,	Setup&change dispense pen&change index,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:00:41,	1,
	201501191002159959,	JCODE,	CFU,	UDFL,	,	4.0,	5,	Setup&change index,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:02:34,	1,
	201501191002410166,	JCODE,	CIF,	UDFL,	,	0.00,	0,	Change wafer rec skip function,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:03:09,	1,
	201501191003120652,	JCODE,	CK,	UDFL,	,	2.0,	0,	CK(改機),	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:03:37,	1,
	201501191003531419,	JCODE,	CKF,	UDFL,	,	0.00,	0,	OP key in error,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:05:10,	1,
	201501191008125144,	JCODE,	CP,	UDFL,	,	0.0,	0,	Change dispense pen,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:08:34,	1,
	201501191008375531,	JCODE,	CP1,	UDFL,	,	0.00,	9,	換膠針(change dispenser needle),	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:09:20,	420822566,
	201501191009246079,	JCODE,	CP2,	UDFL,	,	0.00,	9,	換膠頭(change nozzle pattern),	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:09:40,	1,
	201501191011046877,	JCODE,	CR,	UDFL,	,	0.5,	0,	Change Rubber tip,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:21:54,	420825012,
	201501191021584518,	JCODE,	CRM,	UDFL,	,	0.00,	9,	Re-mount for MFG,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:22:28,	1,
	201501191022304842,	JCODE,	CRN,	UDFL,	,	0.00,	9,	換吸嘴,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:22:52,	1,
	201501191023475268,	JCODE,	CRNM,	UDFL,	,	0.00,	9,	Clean Rubber Tip For MTI,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:24:12,	1,
	201501191024235473,	JCODE,	CS,	UDFL,	,	0.15,	9,	Change epoxy & Change dispense pen(換膠&更換膠針/,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:24:40,	1,
	201501191024515781,	JCODE,	CSF,	UDFL,	,	0.25,	0,	Chip Search grid failed check,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:25:23,	420825462,
	201501191025336087,	JCODE,	CSN,	UDFL,	,	0.00,	9,	Change epoxy(換膠),	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:25:51,	1,
	201501191025536267,	JCODE,	CTP,	UDFL,	,	0.00,	9,	Target point confirm for MFG,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:26:25,	1,
	201501191026416756,	JCODE,	CW1,	UDFL,	,	2.0,	0,	change kit(COG PP),	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:27:04,	1,
	201501191027056937,	JCODE,	CW2,	UDFL,	,	5.0,	0,	change kit(WCS812),	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:27:31,	1,
	201501191027417390,	JCODE,	EC,	UDFL,	,	0.00,	5,	EE Check,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:27:56,	1,
	201501191027587563,	JCODE,	EI,	UDFL,	,	0.3,	5,	EE inspection 1 st strip(確認改機後第一枚產品品質,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:28:25,	1,
	201501191028328198,	JCODE,	ERM,	UDFL,	,	0.00,	5,	Re-mount for EE,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:28:57,	1,
	201501191028598517,	JCODE,	OC,	UDFL,	,	0.5,	9,	OP Check,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:29:31,	420826259,
	201501191029449039,	JCODE,	OPP,	UDFL,	,	0.33,	9,	Prepare change device kit  for MFG,	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:29:58,	1,
	201501191030089304,	JCODE,	PT,	UDFL,	,	0.5,	5,	Prepare to setup tooling(準備改機tooling),	BGN-SETUP,	,	,	,	18989,	2015/01/19 10:30:26,	1,
